campaign,task_id,model_name,status,repetition,cell_label,penalty_metric,input_geometry,weight,hinge_threshold,hinge_alpha,penalized_space,calculation_method,recorded_epochs,model_id,source,grid_id,label,ready,model_alias,display_label,display_order,color,line_style,marker,tags_json
contractive-20260905-01,contractive-20260905-01__task_000017,contractive-20260905-01__task_000017,completed,2,euclidean / frobenius / w=1e-02,frobenius,euclidean,0.01,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000017,contractive-20260905-01,euclidean / frobenius / w=1e-02,euclidean / frobenius / w=1e-02,True,contractive-20260905-01__task_000017,euclidean / frobenius / w=1e-02,92,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000018,contractive-20260905-01__task_000018,completed,3,euclidean / frobenius / w=1e-02,frobenius,euclidean,0.01,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000018,contractive-20260905-01,euclidean / frobenius / w=1e-02,euclidean / frobenius / w=1e-02,True,contractive-20260905-01__task_000018,euclidean / frobenius / w=1e-02,93,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000019,contractive-20260905-01__task_000019,completed,4,euclidean / frobenius / w=1e-02,frobenius,euclidean,0.01,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000019,contractive-20260905-01,euclidean / frobenius / w=1e-02,euclidean / frobenius / w=1e-02,True,contractive-20260905-01__task_000019,euclidean / frobenius / w=1e-02,94,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000020,contractive-20260905-01__task_000020,completed,0,euclidean / spectral / w=1e-05,spectral,euclidean,1e-05,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000020,contractive-20260905-01,euclidean / spectral / w=1e-05,euclidean / spectral / w=1e-05,True,contractive-20260905-01__task_000020,euclidean / spectral / w=1e-05,95,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000021,contractive-20260905-01__task_000021,completed,1,euclidean / spectral / w=1e-05,spectral,euclidean,1e-05,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000021,contractive-20260905-01,euclidean / spectral / w=1e-05,euclidean / spectral / w=1e-05,True,contractive-20260905-01__task_000021,euclidean / spectral / w=1e-05,96,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000022,contractive-20260905-01__task_000022,completed,2,euclidean / spectral / w=1e-05,spectral,euclidean,1e-05,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000022,contractive-20260905-01,euclidean / spectral / w=1e-05,euclidean / spectral / w=1e-05,True,contractive-20260905-01__task_000022,euclidean / spectral / w=1e-05,97,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000023,contractive-20260905-01__task_000023,completed,3,euclidean / spectral / w=1e-05,spectral,euclidean,1e-05,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000023,contractive-20260905-01,euclidean / spectral / w=1e-05,euclidean / spectral / w=1e-05,True,contractive-20260905-01__task_000023,euclidean / spectral / w=1e-05,98,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000024,contractive-20260905-01__task_000024,completed,4,euclidean / spectral / w=1e-05,spectral,euclidean,1e-05,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000024,contractive-20260905-01,euclidean / spectral / w=1e-05,euclidean / spectral / w=1e-05,True,contractive-20260905-01__task_000024,euclidean / spectral / w=1e-05,99,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000025,contractive-20260905-01__task_000025,completed,0,euclidean / spectral / w=1e-04,spectral,euclidean,0.0001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000025,contractive-20260905-01,euclidean / spectral / w=1e-04,euclidean / spectral / w=1e-04,True,contractive-20260905-01__task_000025,euclidean / spectral / w=1e-04,100,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000026,contractive-20260905-01__task_000026,completed,1,euclidean / spectral / w=1e-04,spectral,euclidean,0.0001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000026,contractive-20260905-01,euclidean / spectral / w=1e-04,euclidean / spectral / w=1e-04,True,contractive-20260905-01__task_000026,euclidean / spectral / w=1e-04,101,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000027,contractive-20260905-01__task_000027,completed,2,euclidean / spectral / w=1e-04,spectral,euclidean,0.0001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000027,contractive-20260905-01,euclidean / spectral / w=1e-04,euclidean / spectral / w=1e-04,True,contractive-20260905-01__task_000027,euclidean / spectral / w=1e-04,102,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000028,contractive-20260905-01__task_000028,completed,3,euclidean / spectral / w=1e-04,spectral,euclidean,0.0001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000028,contractive-20260905-01,euclidean / spectral / w=1e-04,euclidean / spectral / w=1e-04,True,contractive-20260905-01__task_000028,euclidean / spectral / w=1e-04,103,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000029,contractive-20260905-01__task_000029,completed,4,euclidean / spectral / w=1e-04,spectral,euclidean,0.0001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000029,contractive-20260905-01,euclidean / spectral / w=1e-04,euclidean / spectral / w=1e-04,True,contractive-20260905-01__task_000029,euclidean / spectral / w=1e-04,104,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000030,contractive-20260905-01__task_000030,completed,0,euclidean / spectral / w=1e-03,spectral,euclidean,0.001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000030,contractive-20260905-01,euclidean / spectral / w=1e-03,euclidean / spectral / w=1e-03,True,contractive-20260905-01__task_000030,euclidean / spectral / w=1e-03,105,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000031,contractive-20260905-01__task_000031,completed,1,euclidean / spectral / w=1e-03,spectral,euclidean,0.001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000031,contractive-20260905-01,euclidean / spectral / w=1e-03,euclidean / spectral / w=1e-03,True,contractive-20260905-01__task_000031,euclidean / spectral / w=1e-03,106,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000032,contractive-20260905-01__task_000032,completed,2,euclidean / spectral / w=1e-03,spectral,euclidean,0.001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000032,contractive-20260905-01,euclidean / spectral / w=1e-03,euclidean / spectral / w=1e-03,True,contractive-20260905-01__task_000032,euclidean / spectral / w=1e-03,107,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000033,contractive-20260905-01__task_000033,completed,3,euclidean / spectral / w=1e-03,spectral,euclidean,0.001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000033,contractive-20260905-01,euclidean / spectral / w=1e-03,euclidean / spectral / w=1e-03,True,contractive-20260905-01__task_000033,euclidean / spectral / w=1e-03,108,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000034,contractive-20260905-01__task_000034,completed,4,euclidean / spectral / w=1e-03,spectral,euclidean,0.001,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000034,contractive-20260905-01,euclidean / spectral / w=1e-03,euclidean / spectral / w=1e-03,True,contractive-20260905-01__task_000034,euclidean / spectral / w=1e-03,109,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000035,contractive-20260905-01__task_000035,completed,0,euclidean / spectral / w=1e-02,spectral,euclidean,0.01,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000035,contractive-20260905-01,euclidean / spectral / w=1e-02,euclidean / spectral / w=1e-02,True,contractive-20260905-01__task_000035,euclidean / spectral / w=1e-02,110,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000036,contractive-20260905-01__task_000036,completed,1,euclidean / spectral / w=1e-02,spectral,euclidean,0.01,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000036,contractive-20260905-01,euclidean / spectral / w=1e-02,euclidean / spectral / w=1e-02,True,contractive-20260905-01__task_000036,euclidean / spectral / w=1e-02,111,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000037,contractive-20260905-01__task_000037,completed,2,euclidean / spectral / w=1e-02,spectral,euclidean,0.01,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000037,contractive-20260905-01,euclidean / spectral / w=1e-02,euclidean / spectral / w=1e-02,True,contractive-20260905-01__task_000037,euclidean / spectral / w=1e-02,112,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000038,contractive-20260905-01__task_000038,completed,3,euclidean / spectral / w=1e-02,spectral,euclidean,0.01,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000038,contractive-20260905-01,euclidean / spectral / w=1e-02,euclidean / spectral / w=1e-02,True,contractive-20260905-01__task_000038,euclidean / spectral / w=1e-02,113,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000039,contractive-20260905-01__task_000039,completed,4,euclidean / spectral / w=1e-02,spectral,euclidean,0.01,,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000039,contractive-20260905-01,euclidean / spectral / w=1e-02,euclidean / spectral / w=1e-02,True,contractive-20260905-01__task_000039,euclidean / spectral / w=1e-02,114,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000040,contractive-20260905-01__task_000040,completed,0,euclidean / hinged / w=1e-05 / tau=400,hinged,euclidean,1e-05,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000040,contractive-20260905-01,euclidean / hinged / w=1e-05 / tau=400,euclidean / hinged / w=1e-05 / tau=400,True,contractive-20260905-01__task_000040,euclidean / hinged / w=1e-05 / tau=400,115,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000041,contractive-20260905-01__task_000041,completed,1,euclidean / hinged / w=1e-05 / tau=400,hinged,euclidean,1e-05,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000041,contractive-20260905-01,euclidean / hinged / w=1e-05 / tau=400,euclidean / hinged / w=1e-05 / tau=400,True,contractive-20260905-01__task_000041,euclidean / hinged / w=1e-05 / tau=400,116,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000042,contractive-20260905-01__task_000042,completed,2,euclidean / hinged / w=1e-05 / tau=400,hinged,euclidean,1e-05,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000042,contractive-20260905-01,euclidean / hinged / w=1e-05 / tau=400,euclidean / hinged / w=1e-05 / tau=400,True,contractive-20260905-01__task_000042,euclidean / hinged / w=1e-05 / tau=400,117,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000043,contractive-20260905-01__task_000043,completed,3,euclidean / hinged / w=1e-05 / tau=400,hinged,euclidean,1e-05,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000043,contractive-20260905-01,euclidean / hinged / w=1e-05 / tau=400,euclidean / hinged / w=1e-05 / tau=400,True,contractive-20260905-01__task_000043,euclidean / hinged / w=1e-05 / tau=400,118,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000044,contractive-20260905-01__task_000044,completed,4,euclidean / hinged / w=1e-05 / tau=400,hinged,euclidean,1e-05,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000044,contractive-20260905-01,euclidean / hinged / w=1e-05 / tau=400,euclidean / hinged / w=1e-05 / tau=400,True,contractive-20260905-01__task_000044,euclidean / hinged / w=1e-05 / tau=400,119,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000045,contractive-20260905-01__task_000045,completed,0,euclidean / hinged / w=1e-04 / tau=400,hinged,euclidean,0.0001,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000045,contractive-20260905-01,euclidean / hinged / w=1e-04 / tau=400,euclidean / hinged / w=1e-04 / tau=400,True,contractive-20260905-01__task_000045,euclidean / hinged / w=1e-04 / tau=400,120,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000046,contractive-20260905-01__task_000046,completed,1,euclidean / hinged / w=1e-04 / tau=400,hinged,euclidean,0.0001,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000046,contractive-20260905-01,euclidean / hinged / w=1e-04 / tau=400,euclidean / hinged / w=1e-04 / tau=400,True,contractive-20260905-01__task_000046,euclidean / hinged / w=1e-04 / tau=400,121,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000047,contractive-20260905-01__task_000047,completed,2,euclidean / hinged / w=1e-04 / tau=400,hinged,euclidean,0.0001,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000047,contractive-20260905-01,euclidean / hinged / w=1e-04 / tau=400,euclidean / hinged / w=1e-04 / tau=400,True,contractive-20260905-01__task_000047,euclidean / hinged / w=1e-04 / tau=400,122,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000048,contractive-20260905-01__task_000048,completed,3,euclidean / hinged / w=1e-04 / tau=400,hinged,euclidean,0.0001,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000048,contractive-20260905-01,euclidean / hinged / w=1e-04 / tau=400,euclidean / hinged / w=1e-04 / tau=400,True,contractive-20260905-01__task_000048,euclidean / hinged / w=1e-04 / tau=400,123,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000049,contractive-20260905-01__task_000049,completed,4,euclidean / hinged / w=1e-04 / tau=400,hinged,euclidean,0.0001,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000049,contractive-20260905-01,euclidean / hinged / w=1e-04 / tau=400,euclidean / hinged / w=1e-04 / tau=400,True,contractive-20260905-01__task_000049,euclidean / hinged / w=1e-04 / tau=400,124,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000050,contractive-20260905-01__task_000050,completed,0,euclidean / hinged / w=1e-03 / tau=400,hinged,euclidean,0.001,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000050,contractive-20260905-01,euclidean / hinged / w=1e-03 / tau=400,euclidean / hinged / w=1e-03 / tau=400,True,contractive-20260905-01__task_000050,euclidean / hinged / w=1e-03 / tau=400,125,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000051,contractive-20260905-01__task_000051,completed,1,euclidean / hinged / w=1e-03 / tau=400,hinged,euclidean,0.001,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000051,contractive-20260905-01,euclidean / hinged / w=1e-03 / tau=400,euclidean / hinged / w=1e-03 / tau=400,True,contractive-20260905-01__task_000051,euclidean / hinged / w=1e-03 / tau=400,126,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000052,contractive-20260905-01__task_000052,completed,2,euclidean / hinged / w=1e-03 / tau=400,hinged,euclidean,0.001,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000052,contractive-20260905-01,euclidean / hinged / w=1e-03 / tau=400,euclidean / hinged / w=1e-03 / tau=400,True,contractive-20260905-01__task_000052,euclidean / hinged / w=1e-03 / tau=400,127,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000053,contractive-20260905-01__task_000053,completed,3,euclidean / hinged / w=1e-03 / tau=400,hinged,euclidean,0.001,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000053,contractive-20260905-01,euclidean / hinged / w=1e-03 / tau=400,euclidean / hinged / w=1e-03 / tau=400,True,contractive-20260905-01__task_000053,euclidean / hinged / w=1e-03 / tau=400,128,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000054,contractive-20260905-01__task_000054,completed,4,euclidean / hinged / w=1e-03 / tau=400,hinged,euclidean,0.001,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000054,contractive-20260905-01,euclidean / hinged / w=1e-03 / tau=400,euclidean / hinged / w=1e-03 / tau=400,True,contractive-20260905-01__task_000054,euclidean / hinged / w=1e-03 / tau=400,129,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000055,contractive-20260905-01__task_000055,completed,0,euclidean / hinged / w=1e-02 / tau=400,hinged,euclidean,0.01,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000055,contractive-20260905-01,euclidean / hinged / w=1e-02 / tau=400,euclidean / hinged / w=1e-02 / tau=400,True,contractive-20260905-01__task_000055,euclidean / hinged / w=1e-02 / tau=400,130,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000056,contractive-20260905-01__task_000056,completed,1,euclidean / hinged / w=1e-02 / tau=400,hinged,euclidean,0.01,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000056,contractive-20260905-01,euclidean / hinged / w=1e-02 / tau=400,euclidean / hinged / w=1e-02 / tau=400,True,contractive-20260905-01__task_000056,euclidean / hinged / w=1e-02 / tau=400,131,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000057,contractive-20260905-01__task_000057,completed,2,euclidean / hinged / w=1e-02 / tau=400,hinged,euclidean,0.01,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000057,contractive-20260905-01,euclidean / hinged / w=1e-02 / tau=400,euclidean / hinged / w=1e-02 / tau=400,True,contractive-20260905-01__task_000057,euclidean / hinged / w=1e-02 / tau=400,132,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000058,contractive-20260905-01__task_000058,completed,3,euclidean / hinged / w=1e-02 / tau=400,hinged,euclidean,0.01,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000058,contractive-20260905-01,euclidean / hinged / w=1e-02 / tau=400,euclidean / hinged / w=1e-02 / tau=400,True,contractive-20260905-01__task_000058,euclidean / hinged / w=1e-02 / tau=400,133,,solid,o,{}
contractive-20260905-01,contractive-20260905-01__task_000059,contractive-20260905-01__task_000059,completed,4,euclidean / hinged / w=1e-02 / tau=400,hinged,euclidean,0.01,400.0,1.0,u,approximate_hutchinson_vjp,16,contractive-20260905-01__task_000059,contractive-20260905-01,euclidean / hinged / w=1e-02 / tau=400,euclidean / hinged / w=1e-02 / tau=400,True,contractive-20260905-01__task_000059,euclidean / hinged / w=1e-02 / tau=400,134,,solid,o,{}
bce-baseline-20260905-01,bce-baseline-20260905-01__task_000000,bce-baseline-20260905-01__task_000000,completed,0,baseline (no contractive),none,euclidean,,,1.0,,,16,bce-baseline-20260905-01__task_000000,bce-baseline-20260905-01,baseline (no contractive),baseline (no contractive),True,bce-baseline-20260905-01__task_000000,baseline (no contractive),135,,solid,o,{}
bce-baseline-20260905-01,bce-baseline-20260905-01__task_000001,bce-baseline-20260905-01__task_000001,completed,1,baseline (no contractive),none,euclidean,,,1.0,,,16,bce-baseline-20260905-01__task_000001,bce-baseline-20260905-01,baseline (no contractive),baseline (no contractive),True,bce-baseline-20260905-01__task_000001,baseline (no contractive),136,,solid,o,{}
bce-baseline-20260905-01,bce-baseline-20260905-01__task_000002,bce-baseline-20260905-01__task_000002,completed,2,baseline (no contractive),none,euclidean,,,1.0,,,16,bce-baseline-20260905-01__task_000002,bce-baseline-20260905-01,baseline (no contractive),baseline (no contractive),True,bce-baseline-20260905-01__task_000002,baseline (no contractive),137,,solid,o,{}
bce-baseline-20260905-01,bce-baseline-20260905-01__task_000003,bce-baseline-20260905-01__task_000003,completed,3,baseline (no contractive),none,euclidean,,,1.0,,,16,bce-baseline-20260905-01__task_000003,bce-baseline-20260905-01,baseline (no contractive),baseline (no contractive),True,bce-baseline-20260905-01__task_000003,baseline (no contractive),138,,solid,o,{}
bce-baseline-20260905-01,bce-baseline-20260905-01__task_000004,bce-baseline-20260905-01__task_000004,completed,4,baseline (no contractive),none,euclidean,,,1.0,,,16,bce-baseline-20260905-01__task_000004,bce-baseline-20260905-01,baseline (no contractive),baseline (no contractive),True,bce-baseline-20260905-01__task_000004,baseline (no contractive),139,,solid,o,{}
fisher-rao-hinge-activation-20260907-01,fisher-rao-hinge-activation-20260907-01__task_000000,fisher-rao-hinge-activation-20260907-01__task_000000,completed,0,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,spectral_plus_hinged,fisher_rao,0.002,7.0,2.0,u,exact_autograd_jacobian,16,fisher-rao-hinge-activation-20260907-01__task_000000,fisher-rao-hinge-activation-20260907-01,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,True,fisher-rao-hinge-activation-20260907-01__task_000000,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,140,,solid,o,{}
fisher-rao-hinge-activation-20260907-01,fisher-rao-hinge-activation-20260907-01__task_000001,fisher-rao-hinge-activation-20260907-01__task_000001,completed,1,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,spectral_plus_hinged,fisher_rao,0.002,7.0,2.0,u,exact_autograd_jacobian,16,fisher-rao-hinge-activation-20260907-01__task_000001,fisher-rao-hinge-activation-20260907-01,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,True,fisher-rao-hinge-activation-20260907-01__task_000001,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,141,,solid,o,{}
fisher-rao-hinge-activation-20260907-01,fisher-rao-hinge-activation-20260907-01__task_000002,fisher-rao-hinge-activation-20260907-01__task_000002,completed,2,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,spectral_plus_hinged,fisher_rao,0.002,7.0,2.0,u,exact_autograd_jacobian,16,fisher-rao-hinge-activation-20260907-01__task_000002,fisher-rao-hinge-activation-20260907-01,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,True,fisher-rao-hinge-activation-20260907-01__task_000002,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,142,,solid,o,{}
fisher-rao-hinge-activation-20260907-01,fisher-rao-hinge-activation-20260907-01__task_000003,fisher-rao-hinge-activation-20260907-01__task_000003,completed,3,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,spectral_plus_hinged,fisher_rao,0.002,7.0,2.0,u,exact_autograd_jacobian,16,fisher-rao-hinge-activation-20260907-01__task_000003,fisher-rao-hinge-activation-20260907-01,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,True,fisher-rao-hinge-activation-20260907-01__task_000003,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,143,,solid,o,{}
fisher-rao-hinge-activation-20260907-01,fisher-rao-hinge-activation-20260907-01__task_000004,fisher-rao-hinge-activation-20260907-01__task_000004,completed,4,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,spectral_plus_hinged,fisher_rao,0.002,7.0,2.0,u,exact_autograd_jacobian,16,fisher-rao-hinge-activation-20260907-01__task_000004,fisher-rao-hinge-activation-20260907-01,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,True,fisher-rao-hinge-activation-20260907-01__task_000004,fisher_rao / spectral_plus_hinged / w=2e-03 / tau=7,144,,solid,o,{}
fisher-rao-hinge-activation-20260907-01,fisher-rao-hinge-activation-20260907-01__task_000005,fisher-rao-hinge-activation-20260907-01__task_000005,completed,0,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,spectral_plus_hinged,fisher_rao,0.004,7.0,2.0,u,exact_autograd_jacobian,16,fisher-rao-hinge-activation-20260907-01__task_000005,fisher-rao-hinge-activation-20260907-01,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,True,fisher-rao-hinge-activation-20260907-01__task_000005,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,145,,solid,o,{}
fisher-rao-hinge-activation-20260907-01,fisher-rao-hinge-activation-20260907-01__task_000006,fisher-rao-hinge-activation-20260907-01__task_000006,completed,1,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,spectral_plus_hinged,fisher_rao,0.004,7.0,2.0,u,exact_autograd_jacobian,16,fisher-rao-hinge-activation-20260907-01__task_000006,fisher-rao-hinge-activation-20260907-01,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,True,fisher-rao-hinge-activation-20260907-01__task_000006,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,146,,solid,o,{}
fisher-rao-hinge-activation-20260907-01,fisher-rao-hinge-activation-20260907-01__task_000007,fisher-rao-hinge-activation-20260907-01__task_000007,completed,2,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,spectral_plus_hinged,fisher_rao,0.004,7.0,2.0,u,exact_autograd_jacobian,16,fisher-rao-hinge-activation-20260907-01__task_000007,fisher-rao-hinge-activation-20260907-01,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,True,fisher-rao-hinge-activation-20260907-01__task_000007,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,147,,solid,o,{}
fisher-rao-hinge-activation-20260907-01,fisher-rao-hinge-activation-20260907-01__task_000008,fisher-rao-hinge-activation-20260907-01__task_000008,completed,3,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,spectral_plus_hinged,fisher_rao,0.004,7.0,2.0,u,exact_autograd_jacobian,16,fisher-rao-hinge-activation-20260907-01__task_000008,fisher-rao-hinge-activation-20260907-01,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,True,fisher-rao-hinge-activation-20260907-01__task_000008,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,148,,solid,o,{}
fisher-rao-hinge-activation-20260907-01,fisher-rao-hinge-activation-20260907-01__task_000009,fisher-rao-hinge-activation-20260907-01__task_000009,completed,4,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,spectral_plus_hinged,fisher_rao,0.004,7.0,2.0,u,exact_autograd_jacobian,16,fisher-rao-hinge-activation-20260907-01__task_000009,fisher-rao-hinge-activation-20260907-01,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,True,fisher-rao-hinge-activation-20260907-01__task_000009,fisher_rao / spectral_plus_hinged / w=4e-03 / tau=7,149,,solid,o,{}
fisher-rao-hinge-activation-20260907-01,fisher-rao-hinge-activation-20260907-01__task_000010,fisher-rao-hinge-activation-20260907-01__task_000010,completed,0,fisher_rao / spectral_plus_hinged / w=6e-03 / tau=7,spectral_plus_hinged,fisher_rao,0.006,7.0,2.0,u,exact_autograd_jacobian,16,fisher-rao-hinge-activation-20260907-01__task_000010,fisher-rao-hinge-activation-20260907-01,fisher_rao / spectral_plus_hinged / w=6e-03 / tau=7,fisher_rao / spectral_plus_hinged / w=6e-03 / tau=7,True,fisher-rao-hinge-activation-20260907-01__task_000010,fisher_rao / spectral_plus_hinged / w=6e-03 / tau=7,150,,solid,o,{}
fisher-rao-hinge-activation-20260907-01,fisher-rao-hinge-activation-20260907-01__task_000011,fisher-rao-hinge-activation-20260907-01__task_000011,completed,1,fisher_rao / spectral_plus_hinged / w=6e-03 / tau=7,spectral_plus_hinged,fisher_rao,0.006,7.0,2.0,u,exact_autograd_jacobian,16,fisher-rao-hinge-activation-20260907-01__task_000011,fisher-rao-hinge-activation-20260907-01,fisher_rao / spectral_plus_hinged / w=6e-03 / tau=7,fisher_rao / spectral_plus_hinged / w=6e-03 / tau=7,True,fisher-rao-hinge-activation-20260907-01__task_000011,fisher_rao / spectral_plus_hinged / w=6e-03 / tau=7,151,,solid,o,{}
