source,role,model_id,task_id,grid_id,repetition,status,condition,label,head,family,weight_mode,head_weight,negative_weight,evidence,objective_json,initialization_seed,training_seed,artifact,weights_available,history_available,manifest,data_contract,backbone_contract,training_contract,config_matches_manifest,ready,duplicate_seed_condition,model_alias,display_label,display_order,color,line_style,marker,tags_json
predictive_initial,candidate,predictive_initial/task_000038,task_000038,grid_0007,3,completed,d1f9a150e163,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,per_class_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_per_class_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""per_class_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",276187349,194761695,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000038,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000038.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000038,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),38,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000039,task_000039,grid_0007,4,completed,d1f9a150e163,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),molecule_binary,SignalMaskedBCELoss,per_class_sqrt_negative_to_positive,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_binary"": {""pn_bce_per_class_positive_penalty"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}, ""max_positive_weight"": 10.0, ""minimum_positive_count"": 10, ""positive_weight_mode"": ""per_class_sqrt_negative_to_positive""}, ""target"": ""SignalMaskedBCELoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",1915557887,1927548799,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000039,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000039.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000039,pn_bce_per_class_positive_penalty (SignalMaskedBCELoss),39,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000040,task_000040,grid_0008,0,completed,20c052d026cd,pnu_ce (ThreeStateCrossEntropyLoss),molecule_pnu,ThreeStateCrossEntropyLoss,none,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_pnu"": {""pnu_ce"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}}, ""target"": ""ThreeStateCrossEntropyLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",91154199,32238397,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000040,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000040.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000040,pnu_ce (ThreeStateCrossEntropyLoss),40,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000041,task_000041,grid_0008,1,completed,20c052d026cd,pnu_ce (ThreeStateCrossEntropyLoss),molecule_pnu,ThreeStateCrossEntropyLoss,none,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_pnu"": {""pnu_ce"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}}, ""target"": ""ThreeStateCrossEntropyLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",919377028,892754137,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000041,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000041.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000041,pnu_ce (ThreeStateCrossEntropyLoss),41,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000042,task_000042,grid_0008,2,completed,20c052d026cd,pnu_ce (ThreeStateCrossEntropyLoss),molecule_pnu,ThreeStateCrossEntropyLoss,none,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_pnu"": {""pnu_ce"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}}, ""target"": ""ThreeStateCrossEntropyLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",2136253289,442265914,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000042,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000042.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000042,pnu_ce (ThreeStateCrossEntropyLoss),42,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000043,task_000043,grid_0008,3,completed,20c052d026cd,pnu_ce (ThreeStateCrossEntropyLoss),molecule_pnu,ThreeStateCrossEntropyLoss,none,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_pnu"": {""pnu_ce"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}}, ""target"": ""ThreeStateCrossEntropyLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",276187349,194761695,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000043,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000043.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000043,pnu_ce (ThreeStateCrossEntropyLoss),43,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000044,task_000044,grid_0008,4,completed,20c052d026cd,pnu_ce (ThreeStateCrossEntropyLoss),molecule_pnu,ThreeStateCrossEntropyLoss,none,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_pnu"": {""pnu_ce"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}}, ""target"": ""ThreeStateCrossEntropyLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",1915557887,1927548799,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000044,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000044.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000044,pnu_ce (ThreeStateCrossEntropyLoss),44,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000045,task_000045,grid_0009,0,completed,20c052d026cd,pnu_ce (ThreeStateCrossEntropyLoss),molecule_pnu,ThreeStateCrossEntropyLoss,none,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_pnu"": {""pnu_ce"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}}, ""target"": ""ThreeStateCrossEntropyLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",91154199,32238397,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000045,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000045.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000045,pnu_ce (ThreeStateCrossEntropyLoss),45,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000046,task_000046,grid_0009,1,completed,20c052d026cd,pnu_ce (ThreeStateCrossEntropyLoss),molecule_pnu,ThreeStateCrossEntropyLoss,none,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_pnu"": {""pnu_ce"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}}, ""target"": ""ThreeStateCrossEntropyLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",919377028,892754137,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000046,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000046.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000046,pnu_ce (ThreeStateCrossEntropyLoss),46,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000047,task_000047,grid_0009,2,completed,20c052d026cd,pnu_ce (ThreeStateCrossEntropyLoss),molecule_pnu,ThreeStateCrossEntropyLoss,none,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_pnu"": {""pnu_ce"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}}, ""target"": ""ThreeStateCrossEntropyLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",2136253289,442265914,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000047,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000047.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000047,pnu_ce (ThreeStateCrossEntropyLoss),47,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000048,task_000048,grid_0009,3,completed,20c052d026cd,pnu_ce (ThreeStateCrossEntropyLoss),molecule_pnu,ThreeStateCrossEntropyLoss,none,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_pnu"": {""pnu_ce"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}}, ""target"": ""ThreeStateCrossEntropyLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",276187349,194761695,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000048,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000048.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000048,pnu_ce (ThreeStateCrossEntropyLoss),48,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000049,task_000049,grid_0009,4,completed,20c052d026cd,pnu_ce (ThreeStateCrossEntropyLoss),molecule_pnu,ThreeStateCrossEntropyLoss,none,0.2,0.0,"{""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}","{""heads"": {""molecule_pnu"": {""pnu_ce"": {""params"": {""evidence"": {""absolute_threshold"": 0.0, ""bin_radius"": 1, ""relative_threshold"": 0.0119}}, ""target"": ""ThreeStateCrossEntropyLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",1915557887,1927548799,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000049,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000049.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,True,predictive_initial/task_000049,pnu_ce (ThreeStateCrossEntropyLoss),49,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000050,task_000050,grid_0010,0,completed,c37325811656,vpu (VariationalPULoss),molecule_binary,VariationalPULoss,none,0.2,0.0,{},"{""heads"": {""molecule_binary"": {""vpu"": {""params"": {""consistency_weight"": 0.0, ""negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",91154199,32238397,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000050,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000050.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,False,predictive_initial/task_000050,vpu (VariationalPULoss),50,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000051,task_000051,grid_0010,1,completed,c37325811656,vpu (VariationalPULoss),molecule_binary,VariationalPULoss,none,0.2,0.0,{},"{""heads"": {""molecule_binary"": {""vpu"": {""params"": {""consistency_weight"": 0.0, ""negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",919377028,892754137,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000051,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000051.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,False,predictive_initial/task_000051,vpu (VariationalPULoss),51,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000052,task_000052,grid_0010,2,completed,c37325811656,vpu (VariationalPULoss),molecule_binary,VariationalPULoss,none,0.2,0.0,{},"{""heads"": {""molecule_binary"": {""vpu"": {""params"": {""consistency_weight"": 0.0, ""negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",2136253289,442265914,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000052,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000052.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,False,predictive_initial/task_000052,vpu (VariationalPULoss),52,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000053,task_000053,grid_0010,3,completed,c37325811656,vpu (VariationalPULoss),molecule_binary,VariationalPULoss,none,0.2,0.0,{},"{""heads"": {""molecule_binary"": {""vpu"": {""params"": {""consistency_weight"": 0.0, ""negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",276187349,194761695,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000053,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000053.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,False,predictive_initial/task_000053,vpu (VariationalPULoss),53,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000054,task_000054,grid_0010,4,completed,c37325811656,vpu (VariationalPULoss),molecule_binary,VariationalPULoss,none,0.2,0.0,{},"{""heads"": {""molecule_binary"": {""vpu"": {""params"": {""consistency_weight"": 0.0, ""negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",1915557887,1927548799,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000054,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000054.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,False,predictive_initial/task_000054,vpu (VariationalPULoss),54,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000055,task_000055,grid_0011,0,completed,32e2c5ffe6e2,pu_ranking (SymmetricPURankingLoss),molecule_binary,SymmetricPURankingLoss,none,0.2,0.0,{},"{""heads"": {""molecule_binary"": {""pu_ranking"": {""params"": {""pairs_per_sample"": 32, ""temperature"": 1.0}, ""target"": ""SymmetricPURankingLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",91154199,32238397,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000055,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000055.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,False,predictive_initial/task_000055,pu_ranking (SymmetricPURankingLoss),55,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000056,task_000056,grid_0011,1,completed,32e2c5ffe6e2,pu_ranking (SymmetricPURankingLoss),molecule_binary,SymmetricPURankingLoss,none,0.2,0.0,{},"{""heads"": {""molecule_binary"": {""pu_ranking"": {""params"": {""pairs_per_sample"": 32, ""temperature"": 1.0}, ""target"": ""SymmetricPURankingLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",919377028,892754137,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000056,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000056.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,False,predictive_initial/task_000056,pu_ranking (SymmetricPURankingLoss),56,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000057,task_000057,grid_0011,2,completed,32e2c5ffe6e2,pu_ranking (SymmetricPURankingLoss),molecule_binary,SymmetricPURankingLoss,none,0.2,0.0,{},"{""heads"": {""molecule_binary"": {""pu_ranking"": {""params"": {""pairs_per_sample"": 32, ""temperature"": 1.0}, ""target"": ""SymmetricPURankingLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",2136253289,442265914,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000057,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000057.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,False,predictive_initial/task_000057,pu_ranking (SymmetricPURankingLoss),57,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000058,task_000058,grid_0011,3,completed,32e2c5ffe6e2,pu_ranking (SymmetricPURankingLoss),molecule_binary,SymmetricPURankingLoss,none,0.2,0.0,{},"{""heads"": {""molecule_binary"": {""pu_ranking"": {""params"": {""pairs_per_sample"": 32, ""temperature"": 1.0}, ""target"": ""SymmetricPURankingLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",276187349,194761695,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000058,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000058.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,False,predictive_initial/task_000058,pu_ranking (SymmetricPURankingLoss),58,,solid,o,{}
predictive_initial,candidate,predictive_initial/task_000059,task_000059,grid_0011,4,completed,32e2c5ffe6e2,pu_ranking (SymmetricPURankingLoss),molecule_binary,SymmetricPURankingLoss,none,0.2,0.0,{},"{""heads"": {""molecule_binary"": {""pu_ranking"": {""params"": {""pairs_per_sample"": 32, ""temperature"": 1.0}, ""target"": ""SymmetricPURankingLoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}}",1915557887,1927548799,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/predictive-heads-initial-20260908-01__task_000059,True,True,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/configs/entropy-runs/predictive-heads-initial-20260908-01/plan/status/task_000059.yaml,ff133cd42f7af414ee3022e7947f94bcd301e0ce338f93da55895867ef10c9a7,63d67af42e30038bef1fbb98125bd6ccad588380dabc4de668acc50167a34723,a5d7efb7a6ea62831b16487e6675ffb395f704c73922c1a120913c22964c0a08,True,True,False,predictive_initial/task_000059,pu_ranking (SymmetricPURankingLoss),59,,solid,o,{}
